Node,ID
http://www.ebi.ac.uk/efo/EFO_0003859,EFO_0003859
http://www.ebi.ac.uk/efo/EFO_0003860,EFO_0003860
http://www.ebi.ac.uk/efo/EFO_0003863,EFO_0003863
http://www.ebi.ac.uk/efo/EFO_0003865,EFO_0003865
http://www.ebi.ac.uk/efo/EFO_0003866,EFO_0003866
http://www.ebi.ac.uk/efo/EFO_0003867,EFO_0003867
http://www.ebi.ac.uk/efo/EFO_0003868,EFO_0003868
http://www.ebi.ac.uk/efo/EFO_0003869,EFO_0003869
http://www.ebi.ac.uk/efo/EFO_0003870,EFO_0003870
http://www.ebi.ac.uk/efo/EFO_0003871,EFO_0003871
http://www.ebi.ac.uk/efo/EFO_0003872,EFO_0003872
http://www.ebi.ac.uk/efo/EFO_0003873,EFO_0003873
http://www.ebi.ac.uk/efo/EFO_0003874,EFO_0003874
http://www.ebi.ac.uk/efo/EFO_0003875,EFO_0003875
http://www.ebi.ac.uk/efo/EFO_0003876,EFO_0003876
http://www.ebi.ac.uk/efo/EFO_0003877,EFO_0003877
http://www.ebi.ac.uk/efo/EFO_0003878,EFO_0003878
http://www.ebi.ac.uk/efo/EFO_0003880,EFO_0003880
http://www.ebi.ac.uk/efo/EFO_0003882,EFO_0003882
http://www.ebi.ac.uk/efo/EFO_0003884,EFO_0003884
http://www.ebi.ac.uk/efo/EFO_0003888,EFO_0003888
